"","simu","n","p","omega_structure","distribution","zi_type","zi_config","method","criterion","B_rmse","omega_rmse","omega_rmse_diag","omega_rmse_offdiag","omega_rmse_empty","omega_rmse_empty_offdiag","omega_rmse_debiased","pcor_rmse","pcor_rmse_offdiag","pcor_rmse_empty","pcor_rmse_empty_offdiag","sigma_rmse","sigma_rmse_offdiag","sigma_rmse_empty","sigma_rmse_empty_offdiag","cor_rmse","cor_rmse_offdiag","cor_rmse_empty","cor_rmse_empty_offdiag","AUC","AUC.alt","Sigma_AUC","fit_rmse","fallout","recall","precision","f1_score","time"
"154","10","50","25","erdos_renyi","ZIP","species","species_2","PLN","StARS_0.9","1.6502","0.113","0.4811","0.0604","0.0592","0.0604","0.1112","0.084","0.0857","0.0835","0.0852","1.094","0.2028","0.1789","0.1826","0.0903","0.0922","0.09","0.0919","0.4727395","0.4875125","0.560268","0.499415574572463","0.042","0","0","0","6.42080807685852"
"155","10","50","25","erdos_renyi","ZIP","species","species_2","PLN","BIC","1.6502","0.113","0.4814","0.0604","0.0592","0.0604","0.113","0.0835","0.0852","0.0835","0.0852","1.0905","0.1826","0.1789","0.1826","0.09","0.0919","0.09","0.0919","0.4727395","0.4875125","0.560268","0.500242325120885","0","0",NA,"0","0.336477994918823"
"156","10","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.8","2.1685","0.0702","0.1975","0.0593","0.0592","0.0604","0.0811","0.0815","0.0832","0.0835","0.0852","0.2003","0.1727","0.1789","0.1826","0.0876","0.0894","0.09","0.0919","0.5895225","0.575152","0.516187","0.677389656219974","0.074","0.125","0.087","0.103","6.80527305603027"
"157","10","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","StARS_0.9","2.1712","0.0709","0.2018","0.0595","0.0592","0.0604","0.0748","0.0812","0.0829","0.0835","0.0852","0.1996","0.1729","0.1789","0.1826","0.0875","0.0893","0.09","0.0919","0.5895225","0.575152","0.516187","0.690713276082644","0.039","0.125","0.154","0.138","6.80527305603027"
"158","10","50","25","erdos_renyi","ZIP","species","species_2","ZIPLN","BIC","2.171","0.0718","0.2038","0.0604","0.0592","0.0604","0.0718","0.0835","0.0852","0.0835","0.0852","0.2077","0.1826","0.1789","0.1826","0.09","0.0919","0.09","0.0919","0.5895225","0.575152","0.516187","0.695060502916129","0","0",NA,"0","0.790553092956543"
"159","10","50","25","erdos_renyi","ZIP","species","species_2","hmsc",NA,"2.1","0.0829","0.2393","0.0691","0.0592","0.0604",NA,"0.087","0.0888","0.0835","0.0852","0.3087","0.2666","0.1789","0.1826","0.2155","0.2199","0.09","0.0919","0.4690535",NA,"0.4662","206.4866","0.137","0.125","0.049","0.07","52.87047290802"
"160","10","50","25","erdos_renyi","ZIP","species","species_2","gllvm",NA,"1.5921","0.1126","0.4793","0.0604","0.0592","0.0604",NA,"0.0835","0.0852","0.0835","0.0852","0.6177","0.5615","0.1789","0.1826","0.679","0.693","0.09","0.0919","0.539043",NA,"0.542662","212.5663","0","0",NA,"0","2.27947282791138"
"161","1","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.8","2.0304","0.1566","0.7006","0.0714","0.0699","0.0713","0.1548","0.0871","0.0889","0.0806","0.0823","2.8965","0.8719","0.1954","0.1994","0.1113","0.1136","0.1041","0.1063","0.577611","0.5644745","0.6619435","0.430711239293934","0.131","0","0","0","12.0172979831696"
"162","1","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.9","2.0303","0.1569","0.7021","0.0713","0.0699","0.0713","0.156","0.0832","0.0849","0.0806","0.0823","2.8238","0.5716","0.1954","0.1994","0.1067","0.1089","0.1041","0.1063","0.577611","0.5644745","0.6619435","0.431283514722323","0.06","0","0","0","12.0172979831696"
"163","1","50","25","erdos_renyi","ZIP","species","species_3","PLN","BIC","2.0303","0.157","0.7028","0.0713","0.0699","0.0713","0.157","0.0806","0.0823","0.0806","0.0823","2.7746","0.1994","0.1954","0.1994","0.1041","0.1063","0.1041","0.1063","0.577611","0.5644745","0.6619435","0.432245645365054","0","0",NA,"0","0.867386817932129"
"164","1","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.8","2.187","0.079","0.255","0.0616","0.0699","0.0713","0.0828","0.0674","0.0688","0.0806","0.0823","0.1848","0.169","0.1954","0.1994","0.0889","0.0907","0.1041","0.1063","0.8169525","0.792251","0.6453165","0.681254115921925","0.053","0.5","0.375","0.429","16.3028349876404"
"165","1","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.9","2.1887","0.0812","0.2577","0.0641","0.0699","0.0713","0.0792","0.0702","0.0716","0.0806","0.0823","0.1912","0.1762","0.1954","0.1994","0.0926","0.0945","0.1041","0.1063","0.8169525","0.792251","0.6453165","0.687083765826251","0.021","0.389","0.538","0.452","16.3028349876404"
"166","1","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","BIC","2.1928","0.0872","0.2609","0.0713","0.0699","0.0713","0.0872","0.0806","0.0823","0.0806","0.0823","0.2121","0.1994","0.1954","0.1994","0.1041","0.1063","0.1041","0.1063","0.8169525","0.792251","0.6453165","0.69711280322254","0","0",NA,"0","1.58802318572998"
"167","1","50","25","erdos_renyi","ZIP","species","species_3","hmsc",NA,"2.1336","0.18","0.6783","0.1207","0.0699","0.0713",NA,"0.0849","0.0867","0.0806","0.0823","0.2942","0.2713","0.1954","0.1994","0.2141","0.2185","0.1041","0.1063","0.5174215",NA,"0.562","157.5035","0.184","0.222","0.071","0.108","64.3779220581055"
"168","1","50","25","erdos_renyi","ZIP","species","species_3","gllvm",NA,"1.4936","0.1511","0.6697","0.0713","0.0699","0.0713",NA,"0.0806","0.0823","0.0806","0.0823","0.7917","0.7582","0.1954","0.1994","0.6836","0.6977","0.1041","0.1063","0.5876635",NA,"0.677544","175.2126","0","0",NA,"0","3.53292489051819"
"169","2","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.8","2.5823","0.1328","0.6278","0.044","0.0431","0.044","0.132","0.0674","0.0688","0.0555","0.0566","4.9874","2.4359","0.1068","0.109","0.0874","0.0893","0.0636","0.0649","0.6026365","0.6089965","0.537022","0.398644438650806","0.122","0.083","0.028","0.042","10.561723947525"
"170","2","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.9","2.5823","0.1328","0.6283","0.044","0.0431","0.044","0.1322","0.0657","0.0671","0.0555","0.0566","4.8919","2.225","0.1068","0.109","0.0826","0.0843","0.0636","0.0649","0.6026365","0.6089965","0.537022","0.398598566866975","0.101","0","0","0","10.561723947525"
"171","2","50","25","erdos_renyi","ZIP","species","species_3","PLN","BIC","2.5822","0.1332","0.6299","0.044","0.0431","0.044","0.1331","0.056","0.0571","0.0555","0.0566","4.3989","0.424","0.1068","0.109","0.0641","0.0654","0.0636","0.0649","0.6026365","0.6089965","0.537022","0.399194700379385","0.003","0","0","0","0.716048002243042"
"172","2","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.8","2.5073","0.0847","0.3818","0.0374","0.0431","0.044","0.092","0.0469","0.0479","0.0555","0.0566","0.1234","0.0905","0.1068","0.109","0.0551","0.0562","0.0636","0.0649","0.6784185","0.660983","0.591531","0.647007280144268","0.069","0.25","0.13","0.171","18.1130380630493"
"173","2","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.9","2.5081","0.0871","0.3921","0.0388","0.0431","0.044","0.0877","0.0482","0.0492","0.0555","0.0566","0.1269","0.0954","0.1068","0.109","0.0569","0.0581","0.0636","0.0649","0.6784185","0.660983","0.591531","0.657332200683827","0.01","0.167","0.4","0.235","18.1130380630493"
"174","2","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","BIC","2.5081","0.0891","0.401","0.0396","0.0431","0.044","0.0879","0.049","0.05","0.0555","0.0566","0.1279","0.0969","0.1068","0.109","0.0577","0.0589","0.0636","0.0649","0.6784185","0.660983","0.591531","0.659176635937143","0","0.083","1","0.154","1.32624197006226"
"175","2","50","25","erdos_renyi","ZIP","species","species_3","hmsc",NA,"2.4536","0.0471","0.0291","0.0477","0.0431","0.044",NA,"0.0595","0.0607","0.0555","0.0566","0.206","0.187","0.1068","0.109","0.162","0.1653","0.0636","0.0649","0.57344",NA,"0.5559","138.6211","0.059","0","0","0","63.7332270145416"
"176","2","50","25","erdos_renyi","ZIP","species","species_3","gllvm",NA,"1.7903","0.1296","0.6111","0.044","0.0431","0.044",NA,"0.0555","0.0566","0.0555","0.0566","0.9338","0.7809","0.1068","0.109","0.6907","0.7049","0.0636","0.0649","0.521976",NA,"0.575766","151.2712","0","0",NA,"0","3.0607430934906"
"177","3","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.8","1.6305","0.1285","0.6138","0.0387","0.0379","0.0387","0.1268","0.0596","0.0608","0.0495","0.0505","2.8679","1.1411","0.1135","0.1158","0.0707","0.0721","0.0572","0.0584","0.5438875","0.614796","0.577373","0.401266452040043","0.103","0.222","0.062","0.098","12.540894985199"
"178","3","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.9","1.6302","0.1287","0.6148","0.0387","0.0379","0.0387","0.1282","0.0561","0.0572","0.0495","0.0505","2.7961","0.938","0.1135","0.1158","0.0654","0.0667","0.0572","0.0584","0.5438875","0.614796","0.577373","0.398805436304355","0.041","0","0","0","12.540894985199"
"179","3","50","25","erdos_renyi","ZIP","species","species_3","PLN","BIC","1.6295","0.1289","0.6157","0.0387","0.0379","0.0387","0.1289","0.0495","0.0505","0.0495","0.0505","2.6429","0.1158","0.1135","0.1158","0.0572","0.0584","0.0572","0.0584","0.5438875","0.614796","0.577373","0.410838779119023","0","0",NA,"0","0.910323858261108"
"180","3","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.8","2.1355","0.2673","1.3249","0.036","0.0379","0.0387","0.2687","0.0441","0.045","0.0495","0.0505","0.1581","0.1021","0.1135","0.1158","0.0522","0.0533","0.0572","0.0584","0.583102","0.6188705","0.6109645","0.723771470048189","0.034","0.222","0.167","0.19","17.3499791622162"
"181","3","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.9","2.1354","0.2697","1.3367","0.0362","0.0379","0.0387","0.2702","0.0445","0.0454","0.0495","0.0505","0.1593","0.104","0.1135","0.1158","0.0526","0.0537","0.0572","0.0584","0.583102","0.6188705","0.6109645","0.72570250478132","0.014","0.222","0.333","0.267","17.3499791622162"
"182","3","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","BIC","2.1359","0.2715","1.3442","0.0387","0.0379","0.0387","0.2714","0.0495","0.0505","0.0495","0.0505","0.167","0.1158","0.1135","0.1158","0.0572","0.0584","0.0572","0.0584","0.583102","0.6188705","0.6109645","0.732203159473577","0","0",NA,"0","2.13138508796692"
"183","3","50","25","erdos_renyi","ZIP","species","species_3","hmsc",NA,"2.0351","0.0385","0.0325","0.0387","0.0379","0.0387",NA,"0.0495","0.0505","0.0495","0.0505","0.1802","0.1502","0.1135","0.1158","0.1135","0.1159","0.0572","0.0584","0.545062",NA,"0.5079","179.2907","0","0",NA,"0","66.3057239055634"
"184","3","50","25","erdos_renyi","ZIP","species","species_3","gllvm",NA,"5.9813","0.1532","0.7423","0.0387","0.0379","0.0387",NA,"0.0736","0.0751","0.0495","0.0505","163.2197","106.0571","0.1135","0.1158","0.6844","0.6985","0.0572","0.0584","0.5381675",NA,"0.699042","172.1308","0.021","0","0","0","2.75134420394897"
"185","4","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.8","2.2203","0.1348","0.6059","0.0604","0.0591","0.0603","0.1326","0.0828","0.0845","0.0762","0.0778","2.3283","0.6977","0.1954","0.1994","0.0974","0.0994","0.0905","0.0923","0.630632","0.614521","0.5534895","0.42812531261504","0.094","0.083","0.036","0.05","11.9687149524689"
"186","4","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.9","2.2203","0.135","0.6068","0.0604","0.0591","0.0603","0.1338","0.0808","0.0825","0.0762","0.0778","2.3035","0.6059","0.1954","0.1994","0.0951","0.097","0.0905","0.0923","0.630632","0.614521","0.5534895","0.4282201529447","0.049","0","0","0","11.9687149524689"
"187","4","50","25","erdos_renyi","ZIP","species","species_3","PLN","BIC","2.2201","0.1352","0.608","0.0603","0.0591","0.0603","0.1349","0.0771","0.0787","0.0762","0.0778","2.2477","0.3204","0.1954","0.1994","0.0912","0.0931","0.0905","0.0923","0.630632","0.614521","0.5534895","0.430705424827029","0.01","0","0","0","0.797546863555908"
"188","4","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.8","213.8434","7.3703","36.8506","0.0572","0.0591","0.0603","7.4326","0.0722","0.0737","0.0762","0.0778","0.2034","0.1705","0.1954","0.1994","0.0796","0.0812","0.0905","0.0923","0.597005","0.641392","0.511301","0.616499622179518","0.09","0.25","0.103","0.146","19.1071181297302"
"189","4","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.9","213.8434","6.7362","33.6798","0.0571","0.0591","0.0603","6.7915","0.0711","0.0726","0.0762","0.0778","0.2038","0.1714","0.1954","0.1994","0.0796","0.0813","0.0905","0.0923","0.597005","0.641392","0.511301","0.615915289175817","0.045","0.25","0.188","0.214","19.1071181297302"
"190","4","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","BIC","213.8434","6.1885","30.9413","0.0596","0.0591","0.0603","6.1964","0.0745","0.0761","0.0762","0.0778","0.2232","0.1953","0.1954","0.1994","0.0889","0.0907","0.0905","0.0923","0.597005","0.641392","0.511301","0.618940654938829","0","0.083","1","0.154","1.55995512008667"
"191","4","50","25","erdos_renyi","ZIP","species","species_3","hmsc",NA,"2.1722","0.0616","0.0866","0.0603","0.0591","0.0603",NA,"0.0748","0.0763","0.0762","0.0778","0.2722","0.2267","0.1954","0.1994","0.1652","0.1686","0.0905","0.0923","0.5641765",NA,"0.4198","180.7297","0.083","0.083","0.04","0.054","62.9452118873596"
"192","4","50","25","erdos_renyi","ZIP","species","species_3","gllvm",NA,"86.5048","0.1593","0.7395","0.0603","0.0591","0.0603",NA,"0.0911","0.0929","0.0762","0.0778","62.9237","52.0384","0.1954","0.1994","0.6994","0.7139","0.0905","0.0923","0.464654",NA,"0.4871525","200.9748","0.042","0","0","0","4.07833886146545"
"193","5","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.8","1.9451","0.1266","0.5755","0.0539","0.0528","0.0539","0.1249","0.0789","0.0805","0.0718","0.0733","2.8288","0.928","0.1882","0.1921","0.0958","0.0978","0.0865","0.0883","0.4101775","0.5193945","0.436286","0.429510537888935","0.132","0.167","0.05","0.077","8.57230186462402"
"194","5","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.9","1.9451","0.1269","0.5767","0.0539","0.0528","0.0539","0.1262","0.0754","0.0769","0.0718","0.0733","2.7578","0.6691","0.1882","0.1921","0.0903","0.0922","0.0865","0.0883","0.4101775","0.5193945","0.436286","0.417903997491384","0.052","0","0","0","8.57230186462402"
"195","5","50","25","erdos_renyi","ZIP","species","species_3","PLN","BIC","1.9451","0.1269","0.5772","0.0539","0.0528","0.0539","0.1267","0.0731","0.0746","0.0718","0.0733","2.7106","0.4236","0.1882","0.1921","0.0876","0.0895","0.0865","0.0883","0.4101775","0.5193945","0.436286","0.424108539596399","0.01","0","0","0","0.818914890289307"
"196","5","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.8","2.2465","0.1532","0.72","0.0532","0.0528","0.0539","0.1545","0.0715","0.073","0.0718","0.0733","0.2198","0.1873","0.1882","0.1921","0.0852","0.0869","0.0865","0.0883","0.561885","0.5026095","0.500552","0.61946323410849","0.08","0.25","0.115","0.158","16.5156869888306"
"197","5","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.9","2.2441","0.1537","0.7225","0.0533","0.0528","0.0539","0.1541","0.0712","0.0727","0.0718","0.0733","0.2189","0.1882","0.1882","0.1921","0.0848","0.0866","0.0865","0.0883","0.561885","0.5026095","0.500552","0.631227247290266","0.062","0.25","0.143","0.182","16.5156869888306"
"198","5","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","BIC","2.2431","0.1547","0.7272","0.0539","0.0528","0.0539","0.1547","0.0718","0.0733","0.0718","0.0733","0.2213","0.1921","0.1882","0.1921","0.0865","0.0883","0.0865","0.0883","0.561885","0.5026095","0.500552","0.63723194608774","0","0",NA,"0","1.40836095809937"
"199","5","50","25","erdos_renyi","ZIP","species","species_3","hmsc",NA,"2.213","0.101","0.3405","0.0761","0.0528","0.0539",NA,"0.081","0.0826","0.0718","0.0733","0.3157","0.2804","0.1882","0.1921","0.2249","0.2295","0.0865","0.0883","0.402598",NA,"0.4294","218.4836","0.184","0.083","0.019","0.03","66.8078050613403"
"200","5","50","25","erdos_renyi","ZIP","species","species_3","gllvm",NA,"1.4569","0.1157","0.5146","0.0539","0.0528","0.0539",NA,"0.0718","0.0733","0.0718","0.0733","0.906","0.8803","0.1882","0.1921","0.6729","0.6868","0.0865","0.0883","0.6523715",NA,"0.72741","224.4744","0","0",NA,"0","4.72854995727539"
"201","6","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.8","1.8991","0.1234","0.5591","0.0533","0.0523","0.0534","0.1216","0.0823","0.084","0.0751","0.0766","3.0237","1.1191","0.2024","0.2066","0.1009","0.1029","0.0888","0.0906","0.5386875","0.505947","0.7008525","0.39473269480794","0.153","0.333","0.083","0.133","10.9916589260101"
"202","6","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.9","1.899","0.1237","0.5608","0.0533","0.0523","0.0534","0.1229","0.078","0.0796","0.0751","0.0766","2.9147","0.7604","0.2024","0.2066","0.0924","0.0943","0.0888","0.0906","0.5386875","0.505947","0.7008525","0.394956233696513","0.059","0.167","0.105","0.129","10.9916589260101"
"203","6","50","25","erdos_renyi","ZIP","species","species_3","PLN","BIC","1.8989","0.124","0.562","0.0534","0.0523","0.0534","0.124","0.0751","0.0766","0.0751","0.0766","2.8251","0.2066","0.2024","0.2066","0.0888","0.0906","0.0888","0.0906","0.5386875","0.505947","0.7008525","0.399158317907302","0","0",NA,"0","1.27161002159119"
"204","6","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.8","2.1726","0.0718","0.256","0.0514","0.0523","0.0534","0.0718","0.0716","0.073","0.0751","0.0766","0.2778","0.1969","0.2024","0.2066","0.0844","0.0861","0.0888","0.0906","0.6746965","0.6504825","0.574007","0.617082872877372","0.038","0.333","0.267","0.296","13.3812611103058"
"205","6","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","StARS_0.9","2.1726","0.0734","0.2645","0.052","0.0523","0.0534","0.0726","0.0725","0.074","0.0751","0.0766","0.279","0.2005","0.2024","0.2066","0.086","0.0878","0.0888","0.0906","0.6746965","0.6504825","0.574007","0.617678506888554","0.014","0.167","0.333","0.222","13.3812611103058"
"206","6","50","25","erdos_renyi","ZIP","species","species_3","ZIPLN","BIC","2.1791","0.0745","0.2654","0.0534","0.0523","0.0534","0.0745","0.0751","0.0766","0.0751","0.0766","0.2834","0.2066","0.2024","0.2066","0.0888","0.0906","0.0888","0.0906","0.6746965","0.6504825","0.574007","0.622243062394628","0","0",NA,"0","1.37433314323425"
"207","6","50","25","erdos_renyi","ZIP","species","species_3","hmsc",NA,"2.1251","0.0532","0.0289","0.054","0.0523","0.0534",NA,"0.0758","0.0774","0.0751","0.0766","0.288","0.2279","0.2024","0.2066","0.1604","0.1637","0.0888","0.0906","0.655263",NA,"0.5683","193.6991","0.021","0","0","0","63.8423051834106"
"208","6","50","25","erdos_renyi","ZIP","species","species_3","gllvm",NA,"2.0535","0.1372","0.6343","0.0534","0.0523","0.0534",NA,"0.0751","0.0767","0.0751","0.0766","2.5486","1.6156","0.2024","0.2066","0.6796","0.6936","0.0888","0.0906","0.596431",NA,"0.602683","200.5218","0.003","0","0","0","4.35322284698486"
"209","7","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.8","2.0591","0.1661","0.7431","0.0757","0.074","0.0755","0.1631","0.0843","0.086","0.0786","0.0803","1.7171","0.4182","0.1744","0.178","0.1072","0.1094","0.1028","0.1049","0.454352","0.493139","0.506018","0.450525743793417","0.122","0.095","0.056","0.07","4.94062209129333"
"210","7","50","25","erdos_renyi","ZIP","species","species_3","PLN","StARS_0.9","2.059","0.1664","0.745","0.0755","0.074","0.0755","0.1656","0.0802","0.0818","0.0786","0.0803","1.6905","0.2836","0.1744","0.178","0.1039","0.106","0.1028","0.1049","0.454352","0.493139","0.506018","0.451732899683944","0.022","0","0","0","4.94062209129333"
