"","simu","n","p","omega_structure","distribution","zi_type","zi_config","method","criterion","B_rmse","omega_rmse","omega_rmse_diag","omega_rmse_offdiag","omega_rmse_empty","omega_rmse_empty_offdiag","omega_rmse_debiased","pcor_rmse","pcor_rmse_offdiag","pcor_rmse_empty","pcor_rmse_empty_offdiag","sigma_rmse","sigma_rmse_offdiag","sigma_rmse_empty","sigma_rmse_empty_offdiag","cor_rmse","cor_rmse_offdiag","cor_rmse_empty","cor_rmse_empty_offdiag","AUC","AUC.alt","Sigma_AUC","fit_rmse","fallout","recall","precision","f1_score","time"
"151","9","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.5414","0.0831","0.1547","0.0787","0.0771","0.0787",NA,"0.0909","0.0927","0.0909","0.0927","0.277","0.2342","0.2148","0.2192","0.1511","0.1543","0.1074","0.1096","0.4884865",NA,"0.5195","51.0851","0.004","0","0","0","48.6708550453186"
"152","9","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"0.8297","0.1097","0.3984","0.0769","0.0771","0.0787",NA,"0.0871","0.0889","0.0909","0.0927","0.3386","0.3282","0.2148","0.2192","0.1733","0.1768","0.1074","0.1096","0.646464",NA,"0.557387","70.1056","0.025","0.111","0.222","0.148","0.880484104156494"
"153","10","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.8","1.1867","0.157","0.6373","0.0935","0.0923","0.0942","0.1544","0.0919","0.0938","0.0943","0.0963","0.5924","0.2659","0.2615","0.2669","0.1207","0.1231","0.1226","0.1251","0.625578","0.6139565","0.5370605","0.582230065930841","0.053","0.053","0.062","0.057","9.13973879814148"
"154","10","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","StARS_0.9","1.1867","0.1572","0.6383","0.0936","0.0923","0.0942","0.1553","0.0919","0.0937","0.0943","0.0963","0.5888","0.2572","0.2615","0.2669","0.1206","0.1231","0.1226","0.1251","0.625578","0.6139565","0.5370605","0.582324916686073","0.028","0.053","0.111","0.071","9.13973879814148"
"155","10","50","25","erdos_renyi","negative.binomial","species","species_2","PLN","BIC","1.1866","0.1576","0.6391","0.0942","0.0923","0.0942","0.1576","0.0943","0.0963","0.0943","0.0963","0.5929","0.2669","0.2615","0.2669","0.1226","0.1251","0.1226","0.1251","0.625578","0.6139565","0.5370605","0.582666017377894","0","0",NA,"0","0.497902870178223"
"156","10","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.8","0.9394","0.1182","0.3965","0.0894","0.0923","0.0942","0.111","0.0885","0.0903","0.0943","0.0963","0.2765","0.2514","0.2615","0.2669","0.1136","0.116","0.1226","0.1251","0.7323865","0.656552","0.5678585","0.719040728956989","0.085","0.474","0.273","0.346","7.29092311859131"
"157","10","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","StARS_0.9","0.9394","0.1216","0.4029","0.0929","0.0923","0.0942","0.1158","0.0929","0.0948","0.0943","0.0963","0.286","0.2627","0.2615","0.2669","0.1198","0.1223","0.1226","0.1251","0.7323865","0.656552","0.5678585","0.730244833991837","0.032","0.211","0.308","0.25","7.29092311859131"
"158","10","50","25","erdos_renyi","negative.binomial","species","species_2","ZIPLN","BIC","0.9372","0.1229","0.406","0.0942","0.0923","0.0942","0.1229","0.0943","0.0963","0.0943","0.0963","0.2894","0.2669","0.2615","0.2669","0.1226","0.1251","0.1226","0.1251","0.7323865","0.656552","0.5678585","0.738137586261647","0","0",NA,"0","0.65458607673645"
"159","10","50","25","erdos_renyi","negative.binomial","species","species_2","hmsc",NA,"0.6314","0.1081","0.282","0.0941","0.0923","0.0942",NA,"0.0942","0.0961","0.0943","0.0963","0.3233","0.2803","0.2615","0.2669","0.1788","0.1825","0.1226","0.1251","0.5245315",NA,"0.4934","66.5858","0.004","0.053","0.5","0.095","48.7247190475464"
"160","10","50","25","erdos_renyi","negative.binomial","species","species_2","gllvm",NA,"1.0677","0.1307","0.4701","0.0927","0.0923","0.0942",NA,"0.0921","0.094","0.0943","0.0963","0.347","0.3442","0.2615","0.2669","0.1841","0.1878","0.1226","0.1251","0.587033",NA,"0.6370305","87.3127","0.075","0.158","0.125","0.14","1.22814297676086"
"161","1","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.8","2.1967","0.1226","0.5456","0.057","0.0549","0.056","0.1214","0.0764","0.078","0.0678","0.0692","1.2136","0.2909","0.1722","0.1757","0.0962","0.0982","0.0901","0.0919","0.6193585","0.6664405","0.617492","0.495597317589309","0.046","0.2","0.188","0.194","21.9346919059753"
"162","1","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.9","2.1777","0.1225","0.5463","0.0566","0.0549","0.056","0.1221","0.0721","0.0736","0.0678","0.0692","1.1773","0.2079","0.1722","0.1757","0.0932","0.0951","0.0901","0.0919","0.6193585","0.6664405","0.617492","0.496387273063438","0.018","0.2","0.375","0.261","21.9346919059753"
"163","1","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","BIC","2.1652","0.1224","0.5468","0.056","0.0549","0.056","0.1224","0.0678","0.0692","0.0678","0.0692","1.1749","0.1757","0.1722","0.1757","0.0901","0.0919","0.0901","0.0919","0.6193585","0.6664405","0.617492","0.496285478062412","0","0",NA,"0","1.42167806625366"
"164","1","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.8","1.0549","0.1038","0.4322","0.0587","0.0549","0.056","0.1115","0.0719","0.0734","0.0678","0.0692","0.213","0.1814","0.1722","0.1757","0.0938","0.0957","0.0901","0.0919","0.320156","0.4183095","0.510814","0.658790367395725","0.063","0","0","0","15.2579870223999"
"165","1","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.9","1.0561","0.1029","0.4321","0.0569","0.0549","0.056","0.1071","0.0695","0.0709","0.0678","0.0692","0.2099","0.178","0.1722","0.1757","0.0915","0.0934","0.0901","0.0919","0.320156","0.4183095","0.510814","0.66820391255082","0.028","0","0","0","15.2579870223999"
"166","1","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","BIC","1.0494","0.1025","0.4326","0.056","0.0549","0.056","0.1025","0.0678","0.0692","0.0678","0.0692","0.2076","0.1757","0.1722","0.1757","0.0901","0.0919","0.0901","0.0919","0.320156","0.4183095","0.510814","0.675541961036072","0","0",NA,"0","1.33188700675964"
"167","1","50","25","erdos_renyi","negative.binomial","species","species_3","hmsc",NA,"0.7113","0.0674","0.1064","0.0653","0.0549","0.056",NA,"0.0751","0.0767","0.0678","0.0692","0.3083","0.2892","0.1722","0.1757","0.2404","0.2453","0.0901","0.0919","0.585196",NA,"0.5007","28.2042","0.158","0.267","0.082","0.125","59.8081200122833"
"168","1","50","25","erdos_renyi","negative.binomial","species","species_3","gllvm",NA,"1.0699","0.1019","0.433","0.0549","0.0549","0.056",NA,"0.0653","0.0667","0.0678","0.0692","0.4353","0.3707","0.1722","0.1757","0.1605","0.1638","0.0901","0.0919","0.641827",NA,"0.6070175","33.179","0.039","0.267","0.267","0.267","1.26890015602112"
"169","2","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.8","1.9203","0.1206","0.5198","0.0624","0.0611","0.0623","0.1194","0.0839","0.0857","0.0812","0.0828","1.0343","0.318","0.1715","0.175","0.0921","0.094","0.089","0.0908","0.5585595","0.544714","0.4852045","0.443928465927924","0.036","0.053","0.091","0.067","15.787202835083"
"170","2","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.9","1.9203","0.1207","0.5204","0.0624","0.0611","0.0623","0.1199","0.083","0.0847","0.0812","0.0828","1.0253","0.2863","0.1715","0.175","0.0912","0.0931","0.089","0.0908","0.5585595","0.544714","0.4852045","0.443896981498674","0.021","0.053","0.143","0.077","15.787202835083"
"171","2","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","BIC","1.9202","0.1208","0.5209","0.0624","0.0611","0.0623","0.1203","0.0824","0.0841","0.0812","0.0828","1.017","0.2538","0.1715","0.175","0.0905","0.0924","0.089","0.0908","0.5585595","0.544714","0.4852045","0.444714817141874","0.011","0","0","0","1.09983801841736"
"172","2","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.8","1.0189","0.2256","1.0829","0.0645","0.0611","0.0623","0.2293","0.0862","0.088","0.0812","0.0828","0.2433","0.1974","0.1715","0.175","0.0968","0.0988","0.089","0.0908","0.574444","0.6332035","0.5092015","0.628050808106913","0.082","0.105","0.08","0.091","16.2777190208435"
"173","2","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.9","1.0156","0.2226","1.0704","0.0624","0.0611","0.0623","0.2225","0.0832","0.0849","0.0812","0.0828","0.2336","0.185","0.1715","0.175","0.0914","0.0933","0.089","0.0908","0.574444","0.6332035","0.5092015","0.641568937176634","0.025","0.105","0.222","0.143","16.2777190208435"
"174","2","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","BIC","1.0094","0.2164","1.0379","0.0623","0.0611","0.0623","0.2165","0.0812","0.0828","0.0812","0.0828","0.224","0.175","0.1715","0.175","0.089","0.0908","0.089","0.0908","0.574444","0.6332035","0.5092015","0.646386204882976","0","0",NA,"0","1.22087407112122"
"175","2","50","25","erdos_renyi","negative.binomial","species","species_3","hmsc",NA,"0.5569","0.1313","0.4874","0.0898","0.0611","0.0623",NA,"0.0891","0.0909","0.0812","0.0828","0.3327","0.305","0.1715","0.175","0.2669","0.2724","0.089","0.0908","0.539252",NA,"0.5183","30.5829","0.224","0.263","0.074","0.115","58.783401966095"
"176","2","50","25","erdos_renyi","negative.binomial","species","species_3","gllvm",NA,"1.2355","0.1024","0.4106","0.0624","0.0611","0.0623",NA,"0.0836","0.0853","0.0812","0.0828","0.5277","0.4956","0.1715","0.175","0.2028","0.207","0.089","0.0908","0.4567415",NA,"0.4902095","58.1098","0.078","0.053","0.043","0.048","1.56745314598083"
"177","3","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.8","1.8532","0.0995","0.4341","0.0496","0.0485","0.0495","0.0977","0.0654","0.0668","0.0621","0.0634","0.9775","0.2539","0.1788","0.1825","0.0882","0.0901","0.0851","0.0869","0.681394","0.6598745","0.688607","0.583483996060116","0.062","0.083","0.053","0.065","21.9059579372406"
"178","3","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.9","1.8422","0.0995","0.4343","0.0495","0.0485","0.0495","0.0985","0.0629","0.0642","0.0621","0.0634","0.9354","0.201","0.1788","0.1825","0.086","0.0877","0.0851","0.0869","0.681394","0.6598745","0.688607","0.588141969860127","0.024","0.083","0.125","0.1","21.9059579372406"
"179","3","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","BIC","1.8388","0.0996","0.4349","0.0495","0.0485","0.0495","0.0996","0.0621","0.0634","0.0621","0.0634","0.9269","0.1825","0.1788","0.1825","0.0851","0.0869","0.0851","0.0869","0.681394","0.6598745","0.688607","0.588026439039125","0","0",NA,"0","1.46359491348267"
"180","3","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.8","1.0127","0.1281","0.5936","0.0492","0.0485","0.0495","0.1335","0.0651","0.0664","0.0621","0.0634","0.2215","0.1776","0.1788","0.1825","0.0816","0.0832","0.0851","0.0869","0.538804","0.597969","0.575988","0.725693361360016","0.066","0.167","0.095","0.121","15.7098059654236"
"181","3","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.9","1.0328","0.1277","0.5928","0.0485","0.0485","0.0495","0.1309","0.0629","0.0642","0.0621","0.0634","0.2203","0.178","0.1788","0.1825","0.0817","0.0833","0.0851","0.0869","0.538804","0.597969","0.575988","0.731626214497982","0.038","0.167","0.154","0.16","15.7098059654236"
"182","3","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","BIC","1.0459","0.1282","0.593","0.0498","0.0485","0.0495","0.1282","0.0632","0.0645","0.0621","0.0634","0.2204","0.1832","0.1788","0.1825","0.0852","0.087","0.0851","0.0869","0.538804","0.597969","0.575988","0.741349451435825","0.007","0","0","0","2.04924583435059"
"183","3","50","25","erdos_renyi","negative.binomial","species","species_3","hmsc",NA,"0.8381","0.2295","0.9933","0.1173","0.0485","0.0495",NA,"0.0698","0.0713","0.0621","0.0634","0.3441","0.3252","0.1788","0.1825","0.2961","0.3022","0.0851","0.0869","0.600081",NA,"0.4597","24.0767","0.326","0.5","0.06","0.107","59.2138140201569"
"184","3","50","25","erdos_renyi","negative.binomial","species","species_3","gllvm",NA,"1.252","0.0791","0.3185","0.0479","0.0485","0.0495",NA,"0.0623","0.0636","0.0621","0.0634","0.4046","0.344","0.1788","0.1825","0.1548","0.158","0.0851","0.0869","0.648859",NA,"0.657998","32.7294","0.094","0.333","0.129","0.186","1.78332495689392"
"185","4","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.8","2.0199","0.1262","0.5389","0.0669","0.0659","0.0672","0.1232","0.0804","0.082","0.0792","0.0808","1.0287","0.2844","0.1815","0.1853","0.1005","0.1026","0.1008","0.1029","0.54511","0.5164835","0.628963","0.526030367891495","0.092","0.167","0.103","0.128","16.8051691055298"
"186","4","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.9","1.9999","0.1267","0.5411","0.0672","0.0659","0.0672","0.1261","0.0786","0.0802","0.0792","0.0808","0.9666","0.1821","0.1815","0.1853","0.1003","0.1024","0.1008","0.1029","0.54511","0.5164835","0.628963","0.539621099870459","0.011","0.111","0.4","0.174","16.8051691055298"
"187","4","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","BIC","1.9999","0.1267","0.5412","0.0672","0.0659","0.0672","0.1267","0.0792","0.0808","0.0792","0.0808","0.9672","0.1853","0.1815","0.1853","0.1008","0.1029","0.1008","0.1029","0.54511","0.5164835","0.628963","0.53802045692558","0","0",NA,"0","0.97451901435852"
"188","4","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.8","1.4686","0.1438","0.6436","0.0654","0.0659","0.0672","0.1481","0.0781","0.0797","0.0792","0.0808","0.2312","0.1875","0.1815","0.1853","0.1013","0.1034","0.1008","0.1029","0.512091","0.5581345","0.5208745","0.642604485167564","0.099","0.167","0.097","0.122","19.8012490272522"
"189","4","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.9","1.4726","0.1444","0.6477","0.065","0.0659","0.0672","0.1434","0.0759","0.0774","0.0792","0.0808","0.2217","0.1799","0.1815","0.1853","0.0982","0.1002","0.1008","0.1029","0.512091","0.5581345","0.5208745","0.657983962128084","0.028","0.167","0.273","0.207","19.8012490272522"
"190","4","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","BIC","1.4761","0.1456","0.649","0.0672","0.0659","0.0672","0.1456","0.0792","0.0808","0.0792","0.0808","0.2244","0.1853","0.1815","0.1853","0.1008","0.1029","0.1008","0.1029","0.512091","0.5581345","0.5208745","0.66723840375219","0","0",NA,"0","1.48774600028992"
"191","4","50","25","erdos_renyi","negative.binomial","species","species_3","hmsc",NA,"0.6819","0.0701","0.0741","0.0699","0.0659","0.0672",NA,"0.0822","0.0839","0.0792","0.0808","0.275","0.2511","0.1815","0.1853","0.1986","0.2027","0.1008","0.1029","0.5157755",NA,"0.501","33.2507","0.057","0","0","0","57.7526540756226"
"192","4","50","25","erdos_renyi","negative.binomial","species","species_3","gllvm",NA,"1.3738","0.1085","0.4324","0.0669","0.0659","0.0672",NA,"0.0788","0.0804","0.0792","0.0808","0.426","0.364","0.1815","0.1853","0.1726","0.1762","0.1008","0.1029","0.6012985",NA,"0.7935345","36.9999","0.043","0.111","0.143","0.125","2.0976779460907"
"193","5","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.8","2.3333","0.0893","0.4061","0.0379","0.037","0.0377","0.0882","0.0619","0.0632","0.0597","0.0609","1.0332","0.1911","0.151","0.1541","0.0671","0.0684","0.0648","0.0662","0.6272355","0.6173385","0.503913","0.456484821649266","0.055","0.222","0.111","0.148","13.6749060153961"
"194","5","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.9","2.3333","0.0893","0.4066","0.0378","0.037","0.0377","0.0887","0.0602","0.0615","0.0597","0.0609","1.0287","0.1637","0.151","0.1541","0.0654","0.0667","0.0648","0.0662","0.6272355","0.6173385","0.503913","0.456687186139647","0.027","0.111","0.111","0.111","13.6749060153961"
"195","5","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","BIC","2.3331","0.0893","0.4067","0.0377","0.037","0.0377","0.0893","0.0597","0.0609","0.0597","0.0609","1.0272","0.1541","0.151","0.1541","0.0648","0.0662","0.0648","0.0662","0.6272355","0.6173385","0.503913","0.457717080445517","0","0",NA,"0","0.883387088775635"
"196","5","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.8","1.0005","0.099","0.4534","0.0406","0.037","0.0377","0.103","0.0658","0.0672","0.0597","0.0609","0.2212","0.1635","0.151","0.1541","0.0699","0.0713","0.0648","0.0662","0.6207185","0.655474","0.550947","0.617858236041338","0.058","0","0","0","12.521824836731"
"197","5","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.9","0.9967","0.0979","0.4498","0.0394","0.037","0.0377","0.0997","0.0638","0.0651","0.0597","0.0609","0.2182","0.1601","0.151","0.1541","0.068","0.0694","0.0648","0.0662","0.6207185","0.655474","0.550947","0.620312336345618","0.024","0","0","0","12.521824836731"
"198","5","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","BIC","0.9925","0.0949","0.4369","0.0377","0.037","0.0377","0.0949","0.0597","0.0609","0.0597","0.0609","0.2116","0.1541","0.151","0.1541","0.0648","0.0662","0.0648","0.0662","0.6207185","0.655474","0.550947","0.621378231517378","0","0",NA,"0","1.40462779998779"
"199","5","50","25","erdos_renyi","negative.binomial","species","species_3","hmsc",NA,"0.6293","0.088","0.3332","0.0587","0.037","0.0377",NA,"0.0699","0.0713","0.0597","0.0609","0.3208","0.2719","0.151","0.1541","0.2303","0.2351","0.0648","0.0662","0.5240145",NA,"0.4927","68.7751","0.155","0.111","0.022","0.036","58.5182518959045"
"200","5","50","25","erdos_renyi","negative.binomial","species","species_3","gllvm",NA,"1.6007","0.0673","0.2748","0.0396","0.037","0.0377",NA,"0.0715","0.073","0.0597","0.0609","0.5939","0.5549","0.151","0.1541","0.198","0.2021","0.0648","0.0662","0.527301",NA,"0.552827","81.2222","0.062","0.222","0.1","0.138","1.47058606147766"
"201","6","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.8","2.0267","0.1247","0.5507","0.0596","0.0584","0.0596","0.1234","0.0738","0.0754","0.0715","0.073","1.1273","0.2544","0.1611","0.1644","0.0916","0.0935","0.0896","0.0914","0.5778895","0.5728695","0.6586835","0.473734932066023","0.046","0.067","0.071","0.069","23.0928449630737"
"202","6","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.9","2.0258","0.1248","0.5516","0.0596","0.0584","0.0596","0.1242","0.0721","0.0736","0.0715","0.073","1.0978","0.1835","0.1611","0.1644","0.09","0.0919","0.0896","0.0914","0.5778895","0.5728695","0.6586835","0.474925884629351","0.025","0","0","0","23.0928449630737"
"203","6","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","BIC","2.0291","0.125","0.5522","0.0596","0.0584","0.0596","0.125","0.0715","0.073","0.0715","0.073","1.0966","0.1644","0.1611","0.1644","0.0896","0.0914","0.0896","0.0914","0.5778895","0.5728695","0.6586835","0.475297155057919","0","0",NA,"0","1.33714294433594"
"204","6","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.8","0.9558","0.0998","0.4175","0.0557","0.0584","0.0596","0.1009","0.0678","0.0692","0.0715","0.073","0.2102","0.1591","0.1611","0.1644","0.0857","0.0875","0.0896","0.0914","0.557783","0.599117","0.5850755","0.617660490272873","0.046","0.133","0.133","0.133","18.9176340103149"
"205","6","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.9","0.9547","0.1002","0.42","0.0557","0.0584","0.0596","0.0993","0.0669","0.0683","0.0715","0.073","0.2088","0.1575","0.1611","0.1644","0.0853","0.0871","0.0896","0.0914","0.557783","0.599117","0.5850755","0.620074449864435","0.021","0.133","0.25","0.174","18.9176340103149"
"206","6","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","BIC","0.9538","0.1009","0.4222","0.0563","0.0584","0.0596","0.0999","0.0669","0.0683","0.0715","0.073","0.2088","0.1571","0.1611","0.1644","0.0856","0.0874","0.0896","0.0914","0.557783","0.599117","0.5850755","0.621694200725006","0.011","0.067","0.25","0.105","1.99416303634644"
"207","6","50","25","erdos_renyi","negative.binomial","species","species_3","hmsc",NA,"0.5487","0.0724","0.1312","0.0688","0.0584","0.0596",NA,"0.0772","0.0788","0.0715","0.073","0.2478","0.2252","0.1611","0.1644","0.182","0.1858","0.0896","0.0914","0.5497295",NA,"0.4627","21.7752","0.105","0.133","0.062","0.085","59.6367208957672"
"208","6","50","25","erdos_renyi","negative.binomial","species","species_3","gllvm",NA,"0.8384","0.1079","0.4565","0.0587","0.0584","0.0596",NA,"0.0719","0.0734","0.0715","0.073","0.5043","0.4348","0.1611","0.1644","0.1758","0.1795","0.0896","0.0914","0.5617505",NA,"0.62553","25.4338","0.088","0.4","0.194","0.261","1.60906100273132"
"209","7","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.8","1.8572","0.1286","0.563","0.0634","0.0621","0.0634","0.1277","0.0786","0.0802","0.0776","0.0792","1.0331","0.2037","0.1681","0.1716","0.0875","0.0893","0.0868","0.0886","0.4789","0.5255","0.49565","0.516653126223739","0.038","0","0","0","12.1178460121155"
"210","7","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.9","1.857","0.1287","0.5633","0.0634","0.0621","0.0634","0.1281","0.078","0.0796","0.0776","0.0792","1.0295","0.1843","0.1681","0.1716","0.0871","0.0889","0.0868","0.0886","0.4789","0.5255","0.49565","0.516167242483152","0.021","0","0","0","12.1178460121155"
"211","7","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","BIC","1.8568","0.1287","0.5635","0.0634","0.0621","0.0634","0.1287","0.0776","0.0792","0.0776","0.0792","1.0274","0.1716","0.1681","0.1716","0.0868","0.0886","0.0868","0.0886","0.4789","0.5255","0.49565","0.517074274249068","0","0",NA,"0","0.808480978012085"
"212","7","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.8","1.312","0.3189","1.5626","0.0649","0.0621","0.0634","0.3221","0.0807","0.0824","0.0776","0.0792","0.222","0.1732","0.1681","0.1716","0.0875","0.0893","0.0868","0.0886","0.543","0.68165","0.648125","0.681322026544173","0.045","0.1","0.071","0.083","8.4313759803772"
"213","7","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","StARS_0.9","1.3054","0.3071","1.503","0.0641","0.0621","0.0634","0.3077","0.0791","0.0808","0.0776","0.0792","0.2206","0.1714","0.1681","0.1716","0.0866","0.0883","0.0868","0.0886","0.543","0.68165","0.648125","0.685109334827109","0.017","0","0","0","8.4313759803772"
"214","7","50","25","erdos_renyi","negative.binomial","species","species_3","ZIPLN","BIC","1.299","0.2804","1.3671","0.0634","0.0621","0.0634","0.2805","0.0776","0.0792","0.0776","0.0792","0.2207","0.1716","0.1681","0.1716","0.0868","0.0886","0.0868","0.0886","0.543","0.68165","0.648125","0.691070802735294","0","0",NA,"0","0.696262121200562"
"215","7","50","25","erdos_renyi","negative.binomial","species","species_3","hmsc",NA,"0.8916","0.0641","0.0611","0.0643","0.0621","0.0634",NA,"0.0782","0.0798","0.0776","0.0792","0.2593","0.227","0.1681","0.1716","0.1923","0.1963","0.0868","0.0886","0.75155",NA,"0.8155","43.745","0.052","0.5","0.25","0.333","47.9583299160004"
"216","7","50","25","erdos_renyi","negative.binomial","species","species_3","gllvm",NA,"1.1702","0.0949","0.3709","0.0605","0.0621","0.0634",NA,"0.0742","0.0757","0.0776","0.0792","0.436","0.3771","0.1681","0.1716","0.1512","0.1543","0.0868","0.0886","0.71435",NA,"0.616425","58.0152","0.107","0.4","0.114","0.178","1.29206609725952"
"217","8","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.8","1.7913","0.1395","0.5582","0.0854","0.0848","0.0866","0.1367","0.0903","0.0922","0.0925","0.0944","0.609","0.2199","0.1998","0.2039","0.1108","0.1131","0.1129","0.1153","0.5415645","0.5251765","0.5245875","0.553981487235614","0.043","0.048","0.077","0.059","14.5704848766327"
"218","8","50","25","erdos_renyi","negative.binomial","species","species_3","PLN","StARS_0.9","1.7929","0.1399","0.5595","0.0858","0.0848","0.0866","0.1377","0.0905","0.0924","0.0925","0.0944","0.6022","0.207","0.1998","0.2039","0.1111","0.1134","0.1129","0.1153","0.5415645","0.5251765","0.5245875","0.555206491535639","0.014","0.048","0.2","0.077","14.5704848766327"
